NMFS_DNA_ID species score
R025814 chrysomelas 97.925
R025816 chrysomelas 100.000
R025817 caurinus 100.000
R025818 carnatus 99.999
R025819 atrovirens 100.000
R025820 carnatus 64.227
R025821 carnatus 82.363
R025822 atrovirens 100.000
R025823 chrysomelas 99.994
R025824 carnatus 99.997
R025825 caurinus 100.000
R025826 carnatus 91.493
R025827 carnatus 100.000
R025828 carnatus 83.914
R025829 atrovirens 100.000
R025830 carnatus 99.965
R025831 chrysomelas 98.580
R025832 carnatus 99.532
R025833 atrovirens 100.000
R025834 carnatus 94.843
R025835 carnatus 99.991
R025836 atrovirens 100.000
R025837 atrovirens 100.000
R025838 chrysomelas 97.686
R025839 chrysomelas 98.777
R025840 carnatus 98.180
R025842 carnatus 54.590
R025843 carnatus 59.101
R025844 carnatus 99.836
R025845 chrysomelas 100.000
R025846 atrovirens 100.000
R025847 chrysomelas 74.662
R025848 chrysomelas 94.966
R025849 carnatus 100.000
R025850 carnatus 99.906
R025851 carnatus 69.583
R025852 atrovirens 100.000
R025853 chrysomelas 95.276
R025854 carnatus 99.972
R025855 carnatus 99.059
R025856 chrysomelas 100.000
R025857 chrysomelas 97.076
R025858 carnatus 68.784
R025859 carnatus 92.869
R025860 carnatus 99.999
R025861 atrovirens 100.000
R025862 chrysomelas 99.824
R025863 caurinus 100.000
R025864 caurinus 100.000
R025865 carnatus 99.990
R025866 carnatus 74.634
R025867 carnatus 99.836
R025868 chrysomelas 99.619
R025869 chrysomelas 99.995
R025870 chrysomelas 90.416
R025871 carnatus 99.254
R025872 carnatus 99.397
R025873 carnatus 81.998
R025874 carnatus 69.563
R025875 carnatus 99.997
R025876 carnatus 100.000
R025877 caurinus 100.000
R025878 carnatus 99.962
R025879 caurinus 100.000
R025880 caurinus 100.000
R025881 chrysomelas 99.906
R025882 caurinus 100.000
R025883 carnatus 100.000
R025884 atrovirens 100.000
R025885 carnatus 99.786
R025886 atrovirens 100.000
R025887 chrysomelas 99.963
R025888 carnatus 95.155
R025889 chrysomelas 99.392
R025890 chrysomelas 99.985
R025891 chrysomelas 87.728
R025892 chrysomelas 82.922
R025893 carnatus 86.697
R025894 chrysomelas 51.242
R025895 caurinus 100.000
R025896 chrysomelas 98.907
R025897 chrysomelas 79.057
R025898 carnatus 73.256
R025899 carnatus 98.679
R025900 carnatus 98.736
R025901 carnatus 99.397
R025902 carnatus 98.319
R025903 carnatus 96.734
R025904 carnatus 97.271
R025905 carnatus 100.000
R025906 carnatus 97.727
R025907 carnatus 100.000
R025908 carnatus 99.497
R025909 carnatus 99.245
R025910 carnatus 88.684
R025912 carnatus 99.999
R025913 carnatus 99.426
R025914 atrovirens 100.000
R025915 atrovirens 100.000
R025916 chrysomelas 99.982
R025917 carnatus 98.726
R025918 carnatus 71.686
R025919 carnatus 98.463
R025920 carnatus 98.528
R025921 chrysomelas 99.993
R025922 atrovirens 100.000
R025923 chrysomelas 98.778
R025924 chrysomelas 60.650
R025925 carnatus 99.946
R025926 chrysomelas 54.941
R025927 chrysomelas 99.979
R025928 chrysomelas 97.246
R025929 chrysomelas 88.369
R025930 carnatus 85.335
R025931 carnatus 95.866
R025932 carnatus 99.993
R025933 chrysomelas 93.562
R025934 atrovirens 100.000
R025935 atrovirens 100.000
R025936 chrysomelas 99.000
R025937 carnatus 88.498
R025938 carnatus 99.550
R025939 carnatus 93.289
R025940 carnatus 99.840
R025941 carnatus 99.291
R025942 carnatus 99.997
R025943 carnatus 88.317
R025944 chrysomelas 98.947
R025945 carnatus 97.849
R025946 carnatus 99.937
R025947 carnatus 52.138
R025948 chrysomelas 60.997
R025949 chrysomelas 71.250
R025950 carnatus 99.831
R025951 carnatus 99.604
R025952 chrysomelas 98.190
R025953 carnatus 99.879
R025954 chrysomelas 96.034
R025955 carnatus 99.916
R025956 chrysomelas 100.000
R025957 carnatus 93.525
R025958 carnatus 99.999
R025959 carnatus 99.903
R025960 chrysomelas 81.360
R025961 chrysomelas 99.816
R025962 carnatus 100.000
R025963 carnatus 99.120
R025964 carnatus 97.480
R025965 chrysomelas 100.000
R025966 carnatus 99.946
R025967 chrysomelas 70.774
R025968 carnatus 99.998
R025969 carnatus 99.732
R025970 carnatus 99.988
R025971 carnatus 99.996
R025972 carnatus 99.825
R025973 chrysomelas 72.360
R025974 carnatus 99.929
R025975 carnatus 96.964
R025976 chrysomelas 99.792
R025977 carnatus 96.921
R025978 carnatus 98.408
R025979 chrysomelas 100.000
R025980 carnatus 99.825
R025981 carnatus 100.000
R025982 carnatus 99.938
R025983 carnatus 87.718
R025984 carnatus 91.096
R025985 carnatus 99.662
R025986 atrovirens 100.000
R025987 chrysomelas 99.967
R025988 carnatus 73.939
R025989 carnatus 100.000
R025990 chrysomelas 99.998
R025991 atrovirens 100.000
R025992 chrysomelas 98.550
R025993 chrysomelas 99.999
R025994 atrovirens 100.000
R025995 chrysomelas 99.777
R025996 chrysomelas 68.389
R025997 carnatus 99.880
R025998 carnatus 81.726
R025999 atrovirens 100.000
R026000 carnatus 99.999
R026001 carnatus 100.000
R026002 carnatus 99.999
R026003 carnatus 99.855
R026004 carnatus 90.255
R026005 chrysomelas 71.582
R026006 chrysomelas 98.725
R026008 chrysomelas 55.857
R026009 carnatus 93.476
R026010 carnatus 92.715
R026011 atrovirens 100.000
R026012 caurinus 100.000
R026013 chrysomelas 94.532
R026014 carnatus 99.932
R026015 chrysomelas 99.380
R026016 carnatus 95.900
R026017 carnatus 100.000
R026018 carnatus 100.000
R026019 carnatus 99.203
R026020 carnatus 87.077
R026021 carnatus 99.770
R026022 carnatus 99.819
R026023 atrovirens 73.501
R026024 carnatus 99.791
R026025 carnatus 61.624
R026026 chrysomelas 99.953
R026027 atrovirens 100.000
R026028 chrysomelas 99.997
R026029 carnatus 89.402
R026030 chrysomelas 94.130
R026031 atrovirens 100.000
R026032 carnatus 56.387
R026033 caurinus 100.000
R026034 carnatus 99.941
R026035 carnatus 91.365
R026036 carnatus 98.545
R026037 chrysomelas 100.000
R026038 chrysomelas 99.995
R026039 carnatus 87.557
R026040 carnatus 62.096
R026041 carnatus 99.955
R026042 chrysomelas 99.999
R026043 carnatus 99.935
R026044 carnatus 99.978
R026045 chrysomelas 83.872
R026046 chrysomelas 99.492
R026047 chrysomelas 58.400
R026048 carnatus 100.000
R026049 chrysomelas 50.012
R026050 chrysomelas 54.551
R026051 chrysomelas 71.657
R026052 chrysomelas 51.766
R026053 atrovirens 100.000
R026054 carnatus 100.000
R026055 carnatus 89.672
R026056 carnatus 99.871
R026057 carnatus 85.327
R026058 chrysomelas 97.128
R026059 chrysomelas 95.550
R026060 carnatus 100.000
R026061 chrysomelas 99.748
R026062 chrysomelas 73.415
R026063 carnatus 100.000
R026064 carnatus 100.000
R026065 carnatus 94.139
R026066 carnatus 85.493
R026067 carnatus 99.994
R026068 carnatus 63.680
R026069 chrysomelas 91.880
R026070 carnatus 69.817
R026071 carnatus 99.926
R026072 carnatus 99.912
R026073 carnatus 99.970
R026074 caurinus 100.000
R026075 carnatus 100.000
R026076 chrysomelas 100.000
R026077 chrysomelas 94.382
R026078 chrysomelas 61.405
R026079 carnatus 99.104
R026080 carnatus 99.949
R026081 chrysomelas 50.449
R026082 caurinus 100.000
R026083 chrysomelas 99.953
R026084 atrovirens 100.000
R026085 chrysomelas 100.000
R026086 caurinus 100.000
R026087 chrysomelas 73.484
R026088 carnatus 95.068
R026089 carnatus 99.692
R026090 chrysomelas 52.637
R026091 chrysomelas 99.999
R026092 carnatus 99.998
R026093 carnatus 95.623
R026094 chrysomelas 99.482
R026095 carnatus 94.082
R026096 chrysomelas 90.237
R026097 carnatus 75.078
R026098 atrovirens 100.000
R026099 chrysomelas 75.906
R026100 carnatus 99.089
R026101 carnatus 98.839
R026102 carnatus 99.671
R026104 chrysomelas 99.413
R026105 chrysomelas 54.296
R026106 carnatus 63.182
R026107 carnatus 92.269
R026108 chrysomelas 99.814
R026109 chrysomelas 96.888
R026110 carnatus 97.807
R026111 carnatus 72.054
R026112 carnatus 65.225
R026113 carnatus 91.970
R026114 chrysomelas 99.951
R026115 atrovirens 100.000
R026116 carnatus 99.308
R026117 carnatus 60.939
R026118 caurinus 100.000
R026119 caurinus 100.000
R026120 carnatus 99.716
R026121 carnatus 59.799
R026122 carnatus 99.945
R026123 carnatus 99.996
R026124 chrysomelas 65.360
R026125 atrovirens 100.000
R026126 carnatus 94.106
R026127 carnatus 53.960
R026128 carnatus 98.472
R026129 carnatus 97.672
R026130 chrysomelas 71.493
R026131 chrysomelas 51.219
R026132 carnatus 99.996
R026133 atrovirens 100.000
R026134 atrovirens 100.000
R026135 carnatus 99.947
R026136 carnatus 99.984
R026137 chrysomelas 99.997
R026138 carnatus 99.949
R026139 chrysomelas 99.574
R026140 carnatus 87.763
R026141 carnatus 73.247
R026142 chrysomelas 99.998
R026143 carnatus 92.617
R026144 carnatus 100.000
R026145 chrysomelas 98.837
R026146 carnatus 99.999
R026147 carnatus 99.999
R026148 carnatus 60.574
R026149 carnatus 99.562
R026150 carnatus 99.160
R026151 chrysomelas 89.000
R026152 chrysomelas 91.994
R026153 carnatus 55.863
R026154 carnatus 99.952
R026155 carnatus 99.784
R026156 carnatus 99.784
R026157 chrysomelas 99.998
R026158 caurinus 100.000
R026159 caurinus 100.000
R026160 carnatus 100.000
R026161 carnatus 81.498
R026162 carnatus 99.916
R026163 carnatus 99.740
R026164 chrysomelas 99.034
R026165 carnatus 99.035
R026166 chrysomelas 95.104
R026167 chrysomelas 65.664
R026168 chrysomelas 98.827
R026169 chrysomelas 98.523
R026170 carnatus 99.798
R026171 chrysomelas 99.824
R026172 carnatus 99.894
R026173 chrysomelas 66.266
R026174 carnatus 99.804
R026175 carnatus 99.988
R026176 chrysomelas 96.216
R026177 chrysomelas 80.644
R026178 carnatus 99.679
R026179 carnatus 100.000
R026180 carnatus 99.999
R026181 carnatus 99.997
R026182 carnatus 97.313
R026183 carnatus 98.816
R026184 chrysomelas 78.978
R026185 chrysomelas 78.283
R026186 chrysomelas 100.000
R026187 chrysomelas 93.333
R026188 carnatus 99.506
R026189 chrysomelas 97.805
R026190 carnatus 99.873
R026191 carnatus 60.868
R026192 chrysomelas 99.996
R026193 carnatus 98.805
R026194 carnatus 100.000
R026195 carnatus 99.990
R026196 chrysomelas 99.976
R026197 carnatus 99.935
R026198 atrovirens 100.000
R026200 carnatus 55.718
R026201 carnatus 93.002
R026202 caurinus 100.000
R026203 carnatus 72.736
R026204 atrovirens 100.000
R026205 chrysomelas 85.798
R026206 atrovirens 100.000
R026207 chrysomelas 60.572
R026208 carnatus 97.475
R026209 carnatus 98.727
R026210 carnatus 100.000
R026211 atrovirens 100.000
R026212 carnatus 79.591
R026213 chrysomelas 53.633
R026214 chrysomelas 63.979
R026215 atrovirens 100.000
R026216 atrovirens 100.000
R026217 atrovirens 100.000
R026218 chrysomelas 71.467
R026219 carnatus 91.656
R026220 carnatus 70.163
R026221 chrysomelas 99.665
R026222 carnatus 93.111
R026223 chrysomelas 99.662
R026224 carnatus 60.144
R026225 carnatus 82.712
R026226 carnatus 100.000
R026227 carnatus 58.379
R026324 carnatus 99.790
R026325 carnatus 68.947
R026326 atrovirens 100.000
R026327 carnatus 99.861
R026328 carnatus 92.109
R026329 carnatus 99.765
R026330 carnatus 99.999
R026331 carnatus 86.559
R026332 carnatus 99.602
R026333 chrysomelas 55.980
R026334 carnatus 99.913
R026335 carnatus 99.969
R026336 chrysomelas 98.311
R026337 carnatus 99.999
R026338 chrysomelas 73.430
R026339 chrysomelas 99.989
R026340 chrysomelas 99.560
R026341 chrysomelas 73.036
R026342 chrysomelas 100.000
R026343 carnatus 95.862
R026344 chrysomelas 97.313
R026345 carnatus 97.267
R026346 carnatus 96.441
R026347 chrysomelas 99.647
R026348 carnatus 99.997
R026349 carnatus 99.616
R026350 carnatus 81.900
R026351 carnatus 63.744
R026352 carnatus 61.627
R026353 carnatus 100.000
R026354 carnatus 99.939
R026355 carnatus 99.899
R026356 atrovirens 100.000
R026357 atrovirens 100.000
R026358 carnatus 99.996
R026359 carnatus 99.977
R026360 chrysomelas 52.334
R026361 chrysomelas 99.493
R026362 caurinus 100.000
R026363 chrysomelas 73.161
R026364 chrysomelas 99.504
R026365 carnatus 99.952
R026366 carnatus 91.700
R026367 carnatus 97.563
R026368 carnatus 94.856
R026369 chrysomelas 64.183
R026370 carnatus 97.141
R026371 chrysomelas 99.464
R026372 carnatus 79.478
R026373 carnatus 99.950
R026374 chrysomelas 99.984
R026375 carnatus 98.799
R026376 chrysomelas 86.943
R026377 carnatus 57.147
R026378 carnatus 99.999
R026379 chrysomelas 99.801
R026380 carnatus 83.095
R026381 chrysomelas 61.949
R026382 atrovirens 100.000
R026383 carnatus 98.496
R026384 chrysomelas 99.630
R026385 carnatus 97.309
R026386 chrysomelas 99.998
R026387 carnatus 99.884
R026388 carnatus 65.775
R026389 chrysomelas 99.858
R026390 carnatus 98.478
R026391 carnatus 72.757
R026392 carnatus 100.000
R026393 carnatus 96.671
R026394 chrysomelas 95.596
R026395 carnatus 93.663
R026396 chrysomelas 94.917
R026397 chrysomelas 99.883
R026398 carnatus 100.000
R026399 chrysomelas 99.904
R026400 carnatus 98.044
R026401 carnatus 99.998
R026402 carnatus 100.000
R026403 carnatus 99.998
R026404 carnatus 99.801
R026405 chrysomelas 78.094
R026406 carnatus 99.992
R026407 chrysomelas 99.796
R026408 carnatus 89.673
R026409 carnatus 59.464
R026410 chrysomelas 99.626
R026411 carnatus 93.624
R026412 chrysomelas 50.710
R026413 atrovirens 100.000
R026414 carnatus 100.000
R026415 chrysomelas 99.999
R026416 chrysomelas 99.999
R026417 carnatus 97.851
R026418 chrysomelas 97.794
R026419 chrysomelas 67.275
R026420 chrysomelas 99.995
R026421 atrovirens 100.000
R026422 carnatus 99.900
R026423 chrysomelas 100.000
R026424 carnatus 99.971
R026425 carnatus 93.859
R026426 chrysomelas 99.885
R026427 chrysomelas 100.000
R026428 chrysomelas 99.823
R026429 carnatus 99.902
R026430 carnatus 96.986
R026431 atrovirens 100.000
R026432 caurinus 100.000
R026433 atrovirens 100.000
R026434 carnatus 100.000
R026435 atrovirens 100.000
R026436 chrysomelas 96.637
R026437 carnatus 94.005
R026438 chrysomelas 56.364
R026439 atrovirens 100.000
R026440 carnatus 100.000
R026441 atrovirens 100.000
R026442 carnatus 100.000
R026443 chrysomelas 98.152
R026444 carnatus 79.181
R026445 atrovirens 100.000
R026446 carnatus 98.725
R026447 carnatus 89.210
R026448 caurinus 100.000
R026449 carnatus 100.000
R026450 chrysomelas 99.369
R026451 carnatus 96.248
R026452 chrysomelas 97.717
R026453 chrysomelas 76.353
R026454 carnatus 100.000
R026455 chrysomelas 99.306
R026456 atrovirens 100.000
R026457 carnatus 99.969
R026458 chrysomelas 99.980
R026459 carnatus 99.974
R026460 carnatus 99.998
R026461 carnatus 50.265
R026462 chrysomelas 62.528
R026463 carnatus 99.914
R026464 carnatus 99.801
R026465 carnatus 70.334
R026466 carnatus 97.940
R026467 chrysomelas 56.125
R026468 carnatus 95.404
R026469 carnatus 97.966
R026470 carnatus 97.046
R026471 atrovirens 100.000
R026472 caurinus 100.000
R026473 atrovirens 100.000
R026474 chrysomelas 91.763
R026475 carnatus 99.982
R026476 carnatus 97.959
R026477 chrysomelas 99.895
R026478 chrysomelas 97.195
R026479 atrovirens 100.000
R026480 chrysomelas 99.131
R026481 carnatus 87.368
R026482 chrysomelas 98.331
R026483 chrysomelas 73.701
R026484 carnatus 100.000
R026485 chrysomelas 100.000
R026486 carnatus 100.000
R026488 atrovirens 100.000
R026489 chrysomelas 62.832
R026490 carnatus 95.894
R026491 atrovirens 100.000
R026492 carnatus 85.112
R026493 chrysomelas 79.716
R026494 carnatus 99.975
R026495 carnatus 99.997
R026496 carnatus 100.000
R026497 carnatus 98.222
R026498 chrysomelas 100.000
R026499 chrysomelas 100.000
R026500 carnatus 98.831
R026501 atrovirens 100.000
R026502 carnatus 90.939
R026503 carnatus 100.000
R026504 carnatus 99.995
R026505 carnatus 69.747
R026506 carnatus 77.398
R026507 carnatus 98.485
R026508 carnatus 99.809
R026509 carnatus 51.250
R026510 carnatus 100.000
R026511 carnatus 99.999
R026512 carnatus 92.760
R026513 atrovirens 100.000
R026514 carnatus 86.983
R026515 carnatus 96.042
R026516 carnatus 99.999
R026517 carnatus 100.000
R026518 chrysomelas 98.521
R026519 chrysomelas 95.153
R026520 chrysomelas 98.898
R026521 chrysomelas 86.984
R026522 atrovirens 100.000
R026523 chrysomelas 83.970
R026524 carnatus 94.956
R026525 carnatus 100.000
R026526 carnatus 95.950
R026527 carnatus 63.963
R026528 atrovirens 100.000
R026529 carnatus 76.217
R026530 carnatus 99.998
R026531 chrysomelas 99.999
R026532 carnatus 79.004
R026533 carnatus 95.745
R026534 atrovirens 100.000
R026535 chrysomelas 88.611
R026536 atrovirens 100.000
R026537 chrysomelas 98.836
R026538 carnatus 99.949
R026539 atrovirens 100.000
R026540 chrysomelas 99.883
R026541 carnatus 94.028
R026542 carnatus 89.408
R026543 chrysomelas 96.813
R026544 carnatus 95.588
R026545 carnatus 73.447
R026546 carnatus 84.991
R026547 chrysomelas 99.393
R026548 carnatus 72.222
R026549 atrovirens 100.000
R026550 chrysomelas 86.712
R026551 chrysomelas 75.588
R026552 atrovirens 100.000
R026553 chrysomelas 87.558
R026554 atrovirens 100.000
R026555 carnatus 99.151
R026556 carnatus 100.000
R026557 carnatus 92.996
R026558 chrysomelas 64.223
R026559 chrysomelas 99.991
R026560 chrysomelas 65.260
R026561 chrysomelas 60.125
R026562 carnatus 60.008
R026563 carnatus 99.990
R026564 chrysomelas 68.613
R026565 chrysomelas 95.882
R026566 carnatus 99.961
R026567 carnatus 61.522
R026568 carnatus 62.789
R026569 carnatus 55.990
R026570 chrysomelas 99.933
R026571 carnatus 99.981
R026572 carnatus 98.667
R026573 carnatus 99.953
R026574 carnatus 99.143
R026575 chrysomelas 94.956
R026577 chrysomelas 98.879
R026578 carnatus 99.166
R026579 carnatus 85.609
R026580 carnatus 99.115
R026581 chrysomelas 99.984
R026582 chrysomelas 77.069
R026584 carnatus 72.238
R026585 carnatus 99.750
R026586 carnatus 99.955
R026587 atrovirens 100.000
R026588 carnatus 99.952
R026589 carnatus 98.086
R026590 caurinus 100.000
R026591 carnatus 98.658
R026592 carnatus 99.908
R026593 carnatus 99.243
R026594 chrysomelas 100.000
R026595 chrysomelas 98.148
R026596 caurinus 100.000
R026597 carnatus 99.669
R026598 carnatus 99.997
R026599 carnatus 85.321
R026600 carnatus 96.695
R026601 carnatus 80.133
R026602 caurinus 100.000
R026603 carnatus 89.253
R026604 caurinus 100.000
R026605 carnatus 100.000
R026606 atrovirens 100.000
R026607 carnatus 97.830
R026608 chrysomelas 86.387
R026609 caurinus 100.000
R026610 chrysomelas 53.806
R026611 carnatus 100.000
R026612 carnatus 92.601
R026613 carnatus 73.725
R026614 atrovirens 100.000
R026615 chrysomelas 100.000
R026616 chrysomelas 99.761
R026617 carnatus 99.998
R026618 carnatus 99.738
R026619 chrysomelas 68.499
R026620 carnatus 99.972
R026621 carnatus 93.208
R026622 chrysomelas 99.999
R026623 carnatus 99.937
R026624 chrysomelas 99.250
R026625 chrysomelas 70.854
R026626 carnatus 80.908
R026627 chrysomelas 85.776
R026628 chrysomelas 99.889
R026629 carnatus 93.801
R026630 chrysomelas 99.990
R026631 carnatus 91.195
R026632 carnatus 99.936
R026633 carnatus 96.860
R026634 chrysomelas 98.735
R026635 carnatus 99.999
R026636 carnatus 99.999
R026637 atrovirens 100.000
R026638 carnatus 92.108
R026639 chrysomelas 70.758
R026640 carnatus 79.170
R026641 carnatus 99.999
R026642 chrysomelas 100.000
R026643 carnatus 99.922
R026644 carnatus 99.751
R026645 chrysomelas 99.909
R026646 chrysomelas 87.832
R026647 carnatus 99.934
R026648 chrysomelas 82.643
R026649 carnatus 99.830
R026650 chrysomelas 94.170
R026651 chrysomelas 61.016
R026652 chrysomelas 69.287
R026653 chrysomelas 93.730
R026654 carnatus 97.155
R026655 carnatus 99.997
R026656 chrysomelas 77.949
R026657 carnatus 58.783
R026658 chrysomelas 99.980
R026659 carnatus 99.985
R026660 carnatus 99.999
R026661 carnatus 100.000
R026662 carnatus 52.016
R026663 carnatus 99.998
R026664 chrysomelas 64.784
R026665 chrysomelas 84.089
